20210513	116000	118500	115500	117500	5304463
20210512	123000	123500	119000	119500	8272196
20210511	127000	127500	122000	123000	9882491
20210510	131000	131000	128500	130000	3067077
20210507	128000	131000	127000	129500	3450323
20210506	130000	130500	128000	129000	4211535
20210504	130500	132000	129000	132000	2547004
20210503	127500	132500	127000	131500	4085398
20210430	130000	130500	126500	128000	3955947
20210429	132000	133000	129000	130000	3738266
20210428	134500	135000	130000	130000	5596760
20210427	133000	136000	132500	135000	3394650
20210426	132500	132500	130500	131500	2904879
20210423	130500	132500	128500	132500	4854412
20210422	134500	135500	133000	133000	3007457
20210421	138000	138000	132000	132500	5120577
20210420	136500	138500	136500	138500	2167732
20210419	138000	139000	137000	138000	1906782
20210416	138500	139000	137500	137500	1982877
20210415	136000	139000	136000	137500	2291160
20210414	139000	139000	136500	137000	2777203
20210413	136000	140000	135500	139500	2876178
20210412	140500	140500	136000	137500	3878457
20210409	144000	145000	139500	140000	3276077
20210408	143500	146000	142500	144000	3774932
20210407	146000	146000	142500	143500	2424687
20210406	147000	147000	141500	143000	3753217
20210405	142000	144500	141000	143000	2616440
20210402	142000	143000	140000	141000	3432245
20210401	138000	140500	136500	140500	5833436
20210331	134500	135000	132000	132500	3309680
20210330	133000	135500	132000	134500	3304184
20210329	135500	135500	131500	132000	3575226
20210326	134000	135000	132000	135000	3835443
20210325	133000	134500	130500	133000	4157799
20210324	133000	134500	131500	133500	3894080
20210323	139000	139500	134000	135000	3839090
20210322	138500	140000	137000	138000	2727719
20210319	138000	139500	137000	138000	4015627
20210318	142500	145000	141000	142000	4426840
20210317	141000	141000	138500	140000	2588319
20210316	138500	140500	138000	140500	3304561
20210315	141500	142000	136000	136500	4289990
20210312	140500	142500	139500	140000	4548695
20210311	134500	139000	134000	137000	6707671
20210310	140500	140500	132500	133000	5614476
20210309	134000	137500	130500	136500	7822152
20210308	143000	143000	135500	135500	5587787
20210305	138000	141500	136500	140000	6091444
20210304	143000	145500	139500	142000	6586562
20210303	142500	147000	139500	147000	5827221
20210302	149000	150500	141000	144500	9376523
20210226	143500	145000	138000	141500	10843268
20210225	141000	149500	140000	148500	9936495
20210224	137500	143500	134000	136000	9074809
20210223	133500	140000	131500	138500	6400037
20210222	136000	139500	135000	136500	7961516
20210219	129000	133000	128500	133000	6986526
20210218	128500	130000	125500	126000	3792425
20210217	131000	131000	128000	130000	3621178
20210216	132500	134000	130500	132500	3218689
20210215	130000	132500	130000	132000	5384526
20210210	125500	127000	124500	126000	4262526
20210209	127500	130000	125000	125500	5177095
20210208	127500	128000	125000	125000	2876471
20210205	126500	128000	124500	127500	3497303
20210204	127500	128500	124000	125000	4600618
20210203	131000	131500	128500	130000	3693688
20210202	128500	132500	127000	130000	4880067
20210201	121000	126000	118000	125000	5620305
20210129	128500	128500	121500	122500	7391307
20210128	124000	125500	121500	123000	6270829
20210127	129500	132000	127500	128500	5068456
20210126	134000	134000	128500	129000	6270106
20210125	130000	135000	129500	135000	5061864
20210122	131500	132000	128500	128500	3927767
20210121	131500	133000	130000	131500	3067677
20210120	134000	135000	130000	130500	4913282
20210119	131000	132000	128500	130500	4513315
20210118	126000	131000	125000	130000	5927419
20210115	133000	135000	127000	127500	4838114
20210114	132500	133000	129000	130500	5380278
20210113	129000	133500	128500	133000	6791044
20210112	132000	133500	125500	129000	8700877
20210111	138000	140000	131000	133000	11154671
20210108	136000	138000	132500	138000	8713010
20210107	132500	137500	131500	134500	5981299
20210106	132500	137000	130000	131000	8525749
20210105	124500	132500	124000	130500	7180224
20210104	124500	128000	120500	126000	7995016
20201230	116000	118500	114500	118500	4195192
20201229	118000	118500	114000	116000	4208916
20201228	119000	119500	115000	115500	4825132
20201224	116000	118500	115500	118000	3486636
20201223	113000	116000	112500	116000	3173156
20201222	115000	115500	112500	112500	4270842
20201221	118000	118000	114500	116000	3585805
20201218	118500	119000	117500	118500	3010798
20201217	118500	119500	117000	119500	3649945
20201216	119000	119500	117000	117500	2213552
20201215	118500	118500	115000	117500	2755902
20201214	116000	119000	115500	117000	3066761
20201211	118000	118000	115000	115500	3944552
20201210	117000	118500	115500	116500	8205744
20201209	116000	121000	115000	120500	5490760
20201208	118000	118000	114000	115000	4536460
20201207	118500	120000	116000	118000	5191354
20201204	116000	119500	112500	115000	8258814
20201203	110500	114500	109000	111500	6617912
20201202	103000	109500	103000	109000	7488361
20201201	98600	101500	97800	100500	4455519
20201130	99700	99800	97300	97500	3877841
20201127	99600	99900	98200	98800	1976047
20201126	96800	99500	96300	99400	2933290
20201125	100500	100500	96300	97200	4081524
20201124	101000	102000	98300	98600	3766043
20201123	97300	101000	96600	100000	4149013
20201120	99000	99000	96800	96800	2424003
20201119	96200	98300	96000	98200	2766688
20201118	99800	100500	96600	98000	3734037
20201117	97400	99600	96500	98100	5218295
20201116	92100	98100	91100	98000	9274278
20201113	88100	90000	87500	89700	3774278
20201112	87600	88400	87000	88100	4006433
