20210513	109000	111000	108000	108500	3756565
20210512	115000	115500	112000	113000	2558482
20210511	115000	117000	114500	114500	1875600
20210510	115500	116500	114500	116000	1898994
20210507	115500	117000	114000	114500	2040844
20210506	115000	117500	113500	115000	3234424
20210504	113500	116000	112000	115500	2228466
20210503	112500	116000	110000	114500	2832622
20210430	117000	117000	113000	113500	4405688
20210429	120000	120500	115500	117000	3445462
20210428	121500	122000	119000	119500	2276272
20210427	118500	124500	118500	121500	5332544
20210426	118000	118000	117500	118000	1729458
20210423	116500	118500	114500	117500	2473720
20210422	118000	119500	117500	117500	2279180
20210421	119500	119500	117000	118000	4461636
20210420	119000	121000	118000	119500	2952174
20210419	120000	122000	117500	119000	5441693
20210416	115500	120500	115500	119000	13709555
20210415	120500	132500	118000	120500	17115015
20210414	111991	111991	111991	111991	0
20210413	111991	111991	111991	111991	0
20210412	111991	111991	111991	111991	0
20210409	111188	112593	110586	111991	3930438
20210408	108177	112593	107174	109984	4546657
20210407	109181	109181	105568	108779	4090164
20210406	101554	109382	101354	109181	8594709
20210405	100952	101354	100350	100751	1546587
20210402	101956	101956	100149	100551	1487997
20210401	100350	101153	98744	100149	2054923
20210331	99146	101354	98544	99949	2506408
20210330	98343	99748	98243	99045	1549940
20210329	99547	99648	97340	97841	1739477
20210326	97942	99347	97540	99347	1916029
20210325	98343	98544	96737	97340	1935879
20210324	97641	98744	96737	98744	1437783
20210323	99547	100952	97440	98443	1893194
20210322	98945	99648	97942	99146	1569681
20210319	98042	99748	97139	98845	2575889
20210318	98042	101153	97540	99949	3845027
20210317	96135	98544	95935	97340	2012720
20210316	96537	97340	95935	96135	1349542
20210315	96336	96737	94730	96135	1723871
20210312	98142	98343	95734	96537	2167728
20210311	92422	97239	91720	96135	4624270
20210310	90817	93225	90114	92322	4482656
20210309	90014	90616	87204	88509	5324714
20210308	94730	95232	91118	91118	3395735
20210305	94128	95132	92924	94530	3550737
20210304	97841	98343	96537	96737	3462332
20210303	98443	99347	97942	99045	2632392
20210302	100149	101153	98343	98644	4594091
20210226	99848	100751	96436	97942	8058176
20210225	95935	97239	95031	97239	2802935
20210224	97741	98845	94831	95031	3324410
20210223	96637	98845	95734	97741	3315481
20210222	101354	102357	98343	98443	3193787
20210219	99748	101554	98343	101153	3466188
20210218	101554	103762	100551	100551	2326467
20210217	103361	103361	100952	102156	2803049
20210216	101153	104163	100250	103160	5361475
