20210513	848000	858000	843000	855000	261417
20210512	912000	913000	860000	863000	494315
20210511	912000	922000	905000	911000	327452
20210510	930000	931000	908000	912000	214715
20210507	938000	941000	919000	919000	221711
20210506	915000	939000	911000	938000	330040
20210504	905000	927000	895000	920000	297052
20210503	935000	935000	899000	907000	344795
20210430	950000	950000	918000	932000	657252
20210429	915000	965000	913000	951000	1405704
20210428	890000	895000	873000	890000	341070
20210427	891000	903000	886000	891000	404010
20210426	880000	885000	865000	883000	219608
20210423	877000	879000	855000	874000	210739
20210422	872000	881000	867000	871000	201220
20210421	884000	889000	864000	864000	361883
20210420	884000	895000	882000	893000	232900
20210419	903000	904000	881000	881000	268880
20210416	897000	910000	891000	897000	271425
20210415	898000	898000	881000	891000	299044
20210414	892000	899000	871000	897000	555279
20210413	825000	875000	822000	868000	713786
20210412	845000	845000	816000	817000	485379
20210409	814000	816000	804000	812000	376621
20210408	811000	814000	803000	810000	288954
20210407	815000	836000	808000	811000	279211
20210406	821000	822000	801000	812000	265899
20210405	828000	835000	815000	817000	188784
20210402	830000	833000	822000	828000	283958
20210401	817000	822000	811000	819000	361295
20210331	823000	826000	805000	805000	374401
20210330	802000	816000	788000	808000	372673
20210329	805000	812000	791000	799000	275352
20210326	795000	806000	781000	802000	624049
20210325	800000	805000	782000	788000	530883
20210324	771000	792000	770000	784000	506234
20210323	809000	814000	774000	775000	727322
20210322	826000	828000	796000	805000	595899
20210319	840000	846000	829000	830000	537750
20210318	865000	875000	857000	861000	554558
20210317	881000	882000	843000	857000	780786
20210316	917000	935000	885000	891000	941008
20210315	960000	975000	948000	966000	336241
20210312	962000	963000	940000	944000	255668
20210311	907000	943000	895000	939000	601480
20210310	910000	914000	886000	891000	364520
20210309	888000	890000	850000	861000	436628
20210308	911000	915000	889000	890000	289075
20210305	853000	922000	853000	904000	548940
20210304	870000	876000	855000	865000	348607
20210303	883000	894000	863000	870000	416803
20210302	863000	905000	857000	891000	697301
